rede;barra;vnom_kv;utm_x;utm_y;rede_id;barra_id;
CAI  0105;B_3366;1.38E+001;-466287205;-235232097;3271;2035;
CAI  0105;B_3365;1.38E+001;-466283734;-235232856;3271;2036;
CAI  0105;B_3364;1.38E+001;-466284567;-235232667;3271;2037;
CAI  0105;B_3363;1.38E+001;-466285257;-235233021;3271;2038;
CAI  0105;B_3362;1.38E+001;-466285901;-235236816;3271;2039;
CAI  0105;B_3361;1.38E+001;-466285678;-235235364;3271;2040;
CAI  0105;B_3360;1.38E+001;-466285990;-235236896;3271;2041;
CAI  0105;B_3359;1.38E+001;-466286401;-235238427;3271;2042;
CAI  0105;B_3358;1.38E+001;-466286813;-235240048;3271;2043;
CAI  0105;B_3357;1.38E+001;-466288053;-235245363;3271;2044;
CAI  0105;B_3356;1.38E+001;-466287901;-235244881;3271;2045;
CAI  0105;B_3355;1.38E+001;-466287544;-235243743;3271;2046;
CAI  0105;B_3354;1.38E+001;-466287226;-235241759;3271;2047;
CAI  0105;B_3353;1.38E+001;-466287853;-235245472;3271;2048;
CAI  0105;B_3352;1.38E+001;-466288071;-235245423;3271;2049;
CAI  0105;B_3351;1.38E+001;-466289738;-235246971;3271;2050;
CAI  0105;B_3350;1.38E+001;-466288469;-235247345;3271;2051;
CAI  0105;B_3349;1.38E+001;-466293850;-235230944;3271;2052;
CAI  0105;B_3348;1.38E+001;-466294959;-235233550;3271;2053;
CAI  0105;B_3347;1.38E+001;-466294644;-235231245;3271;2054;
CAI  0105;B_3346;1.38E+001;-466294641;-235231225;3271;2055;
CAI  0105;B_3345;1.38E+001;-466295084;-235235002;3271;2056;
CAI  0105;B_3344;1.38E+001;-466295174;-235235084;3271;2057;
CAI  0105;B_3342;1.38E+001;-466296324;-235242281;3271;2058;
CAI  0105;B_3341;1.38E+001;-466295823;-235240044;3271;2059;
CAI  0105;B_3340;1.38E+001;-466295493;-235237158;3271;2060;
CAI  0105;B_3339;1.38E+001;-466295493;-235237154;3271;2061;
CAI  0105;B_3338;1.38E+001;-466296488;-235230554;3271;2062;
CAI  0105;B_3337;1.38E+001;-466296480;-235236172;3271;2063;
CAI  0105;B_3336;1.38E+001;-466296659;-235236339;3271;2064;
CAI  0105;B_3335;1.38E+001;-466296766;-235237002;3271;2065;
CAI  0105;B_3334;1.38E+001;-466297066;-235238943;3271;2066;
CAI  0105;B_3333;1.38E+001;-466297413;-235239031;3271;2067;
CAI  0105;B_3332;1.38E+001;-466297104;-235239064;3271;2068;
CAI  0105;B_3331;1.38E+001;-466299593;-235230241;3271;2069;
CAI  0105;B_3330;1.38E+001;-466297644;-235230206;3271;2070;
CAI  0105;B_3329;1.38E+001;-466297658;-235230444;3271;2071;
CAI  0105;B_3328;1.38E+001;-466303094;-235234098;3271;2072;
CAI  0105;B_3327;1.38E+001;-466302880;-235232565;3271;2073;
CAI  0105;B_3326;1.38E+001;-466302461;-235230402;3271;2074;
CAI  0105;B_3325;1.38E+001;-466302162;-235229954;3271;2075;
CAI  0105;B_3324;1.38E+001;-466303124;-235235814;3271;2076;
CAI  0105;B_3323;1.38E+001;-466303309;-235235721;3271;2077;
CAI  0105;B_3322;1.38E+001;-466303549;-235237633;3271;2078;
CAI  0105;B_3321;1.38E+001;-466303726;-235237794;3271;2079;
CAI  0105;B_3320;1.38E+001;-466304101;-235240202;3271;2080;
CAI  0105;B_3319;1.38E+001;-466304050;-235239887;3271;2081;
CAI  0105;B_3318;1.38E+001;-466304047;-235239868;3271;2082;
CAI  0105;B_3317;1.38E+001;-466304576;-235243113;3271;2083;
CAI  0105;B_3316;1.38E+001;-466304371;-235242302;3271;2084;
CAI  0105;B_3315;1.38E+001;-466308561;-235240633;3271;2085;
CAI  0105;B_3314;1.38E+001;-466304365;-235241850;3271;2086;
CAI  0105;B_3312;1.38E+001;-466308749;-235231529;3271;2087;
CAI  0105;B_3268;1.38E+001;-466370851;-235218206;3271;2131;
CAI  0105;B_3267;1.38E+001;-466370676;-235217373;3271;2132;
CAI  0105;B_3266;1.38E+001;-466370670;-235217334;3271;2133;
CAI  0105;B_3265;1.38E+001;-466373590;-235216923;3271;2134;
CAI  0105;B_3264;1.38E+001;-466370947;-235216950;3271;2135;
CAI  0105;B_3263;1.38E+001;-466371344;-235220500;3271;2136;
CAI  0105;B_3262;1.38E+001;-466369734;-235219696;3271;2137;
CAI  0105;B_3261;1.38E+001;-466371137;-235219463;3271;2138;
CAI  0105;B_3260;1.38E+001;-466374316;-235233883;3271;2139;
CAI  0105;B_3259;1.38E+001;-466374057;-235232613;3271;2140;
CAI  0105;B_3258;1.38E+001;-466373454;-235229656;3271;2141;
CAI  0105;B_3257;1.38E+001;-466372830;-235226774;3271;2142;
CAI  0105;B_3256;1.38E+001;-466371870;-235224050;3271;2143;
CAI  0105;B_3255;1.38E+001;-466371491;-235222102;3271;2144;
CAI  0105;B_3254;1.38E+001;-466371813;-235242671;3271;2145;
CAI  0105;B_3253;1.38E+001;-466358482;-235246429;3271;2146;
CAI  0105;B_3252;1.38E+001;-466360142;-235246052;3271;2147;
CAI  0105;B_3251;1.38E+001;-466361511;-235245856;3271;2148;
CAI  0105;B_3250;1.38E+001;-466362973;-235245299;3271;2149;
CAI  0105;B_3249;1.38E+001;-466364534;-235244922;3271;2150;
CAI  0105;B_3248;1.38E+001;-466366388;-235244361;3271;2151;
CAI  0105;B_3247;1.38E+001;-466369903;-235243421;3271;2152;
CAI  0105;B_3246;1.38E+001;-466371268;-235242954;3271;2153;
CAI  0105;B_3245;1.38E+001;-466374890;-235236720;3271;2154;
CAI  0105;B_3244;1.38E+001;-466374651;-235235566;3271;2155;
CAI  0105;B_3243;1.38E+001;-466374918;-235236854;3271;2156;
CAI  0105;B_3242;1.38E+001;-466375222;-235238340;3271;2157;
CAI  0105;B_3241;1.38E+001;-466376634;-235235587;3271;2158;
CAI  0105;B_3240;1.38E+001;-466376109;-235235488;3271;2159;
CAI  0105;B_3239;1.38E+001;-466375336;-235235536;3271;2160;
CAI  0105;B_3238;1.38E+001;-466375313;-235235537;3271;2161;
CAI  0105;B_3237;1.38E+001;-466371788;-235242829;3271;2162;
CAI  0105;B_3236;1.38E+001;-466374392;-235242109;3271;2163;
CAI  0105;B_3235;1.38E+001;-466375830;-235241321;3271;2164;
CAI  0105;B_3234;1.38E+001;-466377188;-235246504;3271;2165;
CAI  0105;B_3233;1.38E+001;-466376751;-235244498;3271;2166;
CAI  0105;B_3232;1.38E+001;-466376680;-235244171;3271;2167;
CAI  0105;B_3231;1.38E+001;-466391662;-235250222;3271;2168;
CAI  0105;B_3230;1.38E+001;-466389923;-235249377;3271;2169;
CAI  0105;B_3229;1.38E+001;-466388805;-235248835;3271;2170;
CAI  0105;B_3228;1.38E+001;-466388184;-235248533;3271;2171;
CAI  0105;B_3227;1.38E+001;-466385296;-235247174;3271;2172;
CAI  0105;B_3226;1.38E+001;-466384119;-235246725;3271;2173;
CAI  0104;Bmi_3207;1.38E+001;-466414255;-235267863;3267;2217;
CAI  0104;Bmi_3191;1.38E+001;-466401520;-235290166;3267;2218;
CAI  0104;Bmi_3190;1.38E+001;-466401599;-235290166;3267;2219;
CAI  0104;Bmi_3186;1.38E+001;-466401567;-235290166;3267;2220;
CAI  0104;B_1450;1.38E+001;-466229819;-235246914;3267;2221;
CAI  0104;B_1449;1.38E+001;-466232159;-235253975;3267;2222;
CAI  0104;B_1448;1.38E+001;-466231894;-235246973;3267;2223;
CAI  0104;B_1447;1.38E+001;-466254888;-235254219;3267;2224;
CAI  0104;B_1446;1.38E+001;-466251255;-235254084;3267;2225;
CAI  0104;B_1445;1.38E+001;-466241065;-235254363;3267;2226;
CAI  0104;B_1444;1.38E+001;-466232263;-235254654;3267;2227;
CAI  0104;B_1443;1.38E+001;-466259453;-235253570;3267;2228;
CAI  0104;B_1442;1.38E+001;-466292521;-235250283;3267;2229;
CAI  0104;B_1441;1.38E+001;-466289233;-235253658;3267;2230;
CAI  0104;B_1440;1.38E+001;-466283640;-235252814;3267;2231;
CAI  0104;B_1439;1.38E+001;-466281120;-235252027;3267;2232;
CAI  0104;B_1438;1.38E+001;-466289144;-235253577;3267;2233;
CAI  0104;B_1437;1.38E+001;-466283551;-235252734;3267;2234;
CAI  0104;B_1436;1.38E+001;-466284704;-235251719;3267;2235;
CAI  0104;B_1435;1.38E+001;-466290358;-235249583;3267;2236;
CAI  0104;B_1434;1.38E+001;-466292432;-235250202;3267;2237;
CAI  0104;B_1433;1.38E+001;-466292712;-235249920;3267;2238;
CAI  0104;B_1432;1.38E+001;-466401642;-235290169;3267;2239;
CAI  0104;B_1431;1.38E+001;-466401638;-235290144;3267;2240;
CAI  0104;B_1430;1.38E+001;-466403961;-235286129;3267;2241;
CAI  0104;B_1429;1.38E+001;-466401719;-235290021;3267;2242;
CAI  0104;B_1428;1.38E+001;-466401626;-235290060;3267;2243;
CAI  0104;B_1427;1.38E+001;-466410867;-235273084;3267;2244;
CAI  0104;B_1426;1.38E+001;-466413740;-235273789;3267;2245;
CAI  0104;B_1425;1.38E+001;-466408534;-235278042;3267;2246;
CAI  0104;B_1424;1.38E+001;-466411005;-235273223;3267;2247;
CAI  0104;B_1423;1.38E+001;-466405603;-235282392;3267;2248;
CAI  0104;B_1422;1.38E+001;-466414255;-235267863;3267;2249;
CAI  0104;B_1421;1.38E+001;-466406416;-235281434;3267;2250;
CAI  0104;B_1420;1.38E+001;-466410950;-235273236;3267;2251;
CAI  0104;B_1419;1.38E+001;-466410899;-235273112;3267;2252;
CAI  0104;B_1418;1.38E+001;-466308436;-235266235;3267;2253;
CAI  0104;B_1417;1.38E+001;-466308525;-235266316;3267;2254;
CAI  0104;B_1416;1.38E+001;-466308613;-235266396;3267;2255;
CAI  0104;B_1415;1.38E+001;-466308703;-235266475;3267;2256;
CAI  0104;B_1414;1.38E+001;-466312782;-235254884;3267;2257;
CAI  0104;B_1413;1.38E+001;-466312871;-235254964;3267;2258;
CAI  0104;B_1412;1.38E+001;-466370555;-235250167;3267;2259;
CAI  0104;B_1368;1.38E+001;-466290167;-235248946;3267;2303;
CAI  0104;B_1367;1.38E+001;-466290259;-235249584;3267;2304;
CAI  0104;B_1366;1.38E+001;-466290244;-235249571;3267;2305;
CAI  0104;B_1365;1.38E+001;-466293282;-235249617;3267;2306;
CAI  0104;B_1364;1.38E+001;-466290163;-235249504;3267;2307;
CAI  0104;B_1363;1.38E+001;-466290854;-235250120;3267;2308;
CAI  0104;B_1362;1.38E+001;-466291638;-235250202;3267;2309;
CAI  0104;B_1361;1.38E+001;-466292622;-235249749;3267;2310;
CAI  0104;B_1360;1.38E+001;-466292695;-235249815;3267;2311;
CAI  0104;B_1359;1.38E+001;-466292711;-235249829;3267;2312;
CAI  0104;B_1358;1.38E+001;-466295055;-235249263;3267;2313;
CAI  0104;B_1357;1.38E+001;-466296676;-235244920;3267;2314;
CAI  0104;B_1356;1.38E+001;-466296909;-235248702;3267;2315;
CAI  0104;B_1355;1.38E+001;-466296328;-235242302;3267;2316;
CAI  0104;B_1354;1.38E+001;-466296765;-235245000;3267;2317;
CAI  0104;B_1353;1.38E+001;-466297075;-235246352;3267;2318;
CAI  0104;B_1352;1.38E+001;-466297363;-235243086;3267;2319;
CAI  0104;B_1351;1.38E+001;-466297742;-235243027;3267;2320;
CAI  0104;B_1350;1.38E+001;-466298417;-235244950;3267;2321;
CAI  0104;B_1349;1.38E+001;-466298049;-235245045;3267;2322;
CAI  0104;B_1348;1.38E+001;-466301088;-235246220;3267;2323;
CAI  0104;B_1347;1.38E+001;-466298874;-235247536;3267;2324;
CAI  0104;B_1346;1.38E+001;-466304268;-235244399;3267;2325;
CAI  0104;B_1345;1.38E+001;-466302744;-235245300;3267;2326;
CAI  0104;B_1344;1.38E+001;-466302713;-235245319;3267;2327;
CAI  0104;B_1343;1.38E+001;-466304576;-235243113;3267;2328;
CAI  0104;B_1342;1.38E+001;-466304576;-235243133;3267;2329;
CAI  0104;B_1341;1.38E+001;-466304555;-235243945;3267;2330;
CAI  0104;B_1340;1.38E+001;-466306372;-235252220;3267;2331;
CAI  0104;B_1339;1.38E+001;-466306613;-235254642;3267;2332;
CAI  0104;B_1338;1.38E+001;-466306748;-235254633;3267;2333;
CAI  0104;B_1337;1.38E+001;-466307105;-235257535;3267;2334;
CAI  0104;B_1336;1.38E+001;-466307533;-235260510;3267;2335;
CAI  0104;B_1335;1.38E+001;-466307209;-235259650;3267;2336;
CAI  0104;B_1334;1.38E+001;-466307204;-235259589;3267;2337;
CAI  0104;B_1333;1.38E+001;-466307321;-235259610;3267;2338;
CAI  0104;B_1332;1.38E+001;-466310773;-235261199;3267;2339;
CAI  0104;B_1331;1.38E+001;-466307742;-235261592;3267;2340;
CAI  0104;B_1330;1.38E+001;-466308366;-235264565;3267;2341;
CAI  0104;B_1329;1.38E+001;-466308882;-235266637;3267;2342;
CAI  0104;B_1328;1.38E+001;-466319569;-235251715;3267;2343;
CAI  0104;B_1327;1.38E+001;-466316543;-235252560;3267;2344;
CAI  0104;B_1326;1.38E+001;-466313419;-235253404;3267;2345;
CAI  0104;B_1282;1.38E+001;-466332722;-235254196;3267;2389;
CAI  0104;B_1281;1.38E+001;-466333782;-235263294;3267;2390;
CAI  0104;B_1280;1.38E+001;-466333804;-235263314;3267;2391;
CAI  0104;B_1279;1.38E+001;-466332413;-235263813;3267;2392;
CAI  0104;B_1278;1.38E+001;-466334194;-235253648;3267;2393;
CAI  0104;B_1277;1.38E+001;-466334201;-235253654;3267;2394;
CAI  0104;B_1276;1.38E+001;-466334284;-235253727;3267;2395;
CAI  0104;B_1275;1.38E+001;-466335963;-235253254;3267;2396;
CAI  0104;B_1274;1.38E+001;-466336750;-235253069;3267;2397;
CAI  0104;B_1273;1.38E+001;-466337553;-235253756;3267;2398;
CAI  0104;B_1272;1.38E+001;-466337473;-235253695;3267;2399;
CAI  0104;B_1271;1.38E+001;-466338903;-235252454;3267;2400;
CAI  0104;B_1270;1.38E+001;-466343151;-235251220;3267;2401;
CAI  0104;B_1269;1.38E+001;-466339379;-235252315;3267;2402;
CAI  0104;B_1268;1.38E+001;-466339359;-235252320;3267;2403;
CAI  0104;B_1267;1.38E+001;-466340559;-235261527;3267;2404;
CAI  0104;B_1266;1.38E+001;-466333859;-235263363;3267;2405;
CAI  0104;B_1265;1.38E+001;-466335697;-235262887;3267;2406;
CAI  0104;B_1264;1.38E+001;-466339300;-235262027;3267;2407;
CAI  0104;B_1263;1.38E+001;-466342308;-235261218;3267;2408;
CAI  0104;B_1262;1.38E+001;-466340649;-235261608;3267;2409;
CAI  0104;B_1261;1.38E+001;-466340841;-235251691;3267;2410;
CAI  0104;B_1260;1.38E+001;-466341018;-235251850;3267;2411;
CAI  0104;B_1259;1.38E+001;-466342198;-235251396;3267;2412;
CAI  0104;B_1258;1.38E+001;-466342287;-235251477;3267;2413;
CAI  0104;B_1257;1.38E+001;-466343436;-235260570;3267;2414;
CAI  0104;B_1256;1.38E+001;-466343284;-235260858;3267;2415;
CAI  0104;B_1255;1.38E+001;-466343079;-235242637;3267;2416;
CAI  0104;B_1254;1.38E+001;-466343934;-235251002;3267;2417;
CAI  0104;B_1253;1.38E+001;-466345848;-235254329;3267;2418;
CAI  0104;B_1252;1.38E+001;-466344936;-235251810;3267;2419;
CAI  0104;B_1251;1.38E+001;-466345000;-235248297;3267;2420;
CAI  0104;B_1250;1.38E+001;-466345366;-235260392;3267;2421;
CAI  0104;B_1249;1.38E+001;-466345345;-235260397;3267;2422;
CAI  0104;B_1248;1.38E+001;-466343257;-235242798;3267;2423;
CAI  0104;B_1247;1.38E+001;-466343565;-235243877;3267;2424;
CAI  0104;B_1246;1.38E+001;-466344578;-235246667;3267;2425;
CAI  0104;B_1245;1.38E+001;-466345088;-235248377;3267;2426;
CAI  0104;B_1244;1.38E+001;-466345394;-235249277;3267;2427;
CAI  0104;B_1243;1.38E+001;-466345476;-235249772;3267;2428;
CAI  0104;B_1242;1.38E+001;-466352825;-235248296;3267;2429;
CAI  0104;B_1241;1.38E+001;-466349312;-235249325;3267;2430;
CAI  0104;B_1240;1.38E+001;-466347751;-235249794;3267;2431;
CAI  0104;B_1196;1.38E+001;-466370912;-235250072;3267;2475;
CAI  0104;B_1195;1.38E+001;-466371290;-235252184;3267;2476;
CAI  0104;B_1194;1.38E+001;-466371284;-235252165;3267;2477;
CAI  0104;B_1193;1.38E+001;-466371591;-235253088;3267;2478;
CAI  0104;B_1192;1.38E+001;-466371488;-235252781;3267;2479;
CAI  0104;B_1191;1.38E+001;-466371483;-235252763;3267;2480;
CAI  0104;B_1190;1.38E+001;-466371793;-235253695;3267;2481;
CAI  0104;B_1189;1.38E+001;-466372388;-235254321;3267;2482;
CAI  0104;B_1188;1.38E+001;-466372530;-235249638;3267;2483;
CAI  0104;B_1187;1.38E+001;-466372674;-235249600;3267;2484;
CAI  0104;B_1186;1.38E+001;-466373307;-235249435;3267;2485;
CAI  0104;B_1185;1.38E+001;-466374479;-235249152;3267;2486;
CAI  0104;B_1184;1.38E+001;-466371797;-235263586;3267;2487;
CAI  0104;B_1183;1.38E+001;-466372892;-235262225;3267;2488;
CAI  0104;B_1182;1.38E+001;-466373767;-235254939;3267;2489;
CAI  0104;B_1181;1.38E+001;-466372901;-235262212;3267;2490;
CAI  0104;B_1180;1.38E+001;-466375122;-235255660;3267;2491;
CAI  0104;B_1179;1.38E+001;-466374873;-235259754;3267;2492;
CAI  0104;B_1178;1.38E+001;-466376088;-235257893;3267;2493;
CAI  0104;B_1177;1.38E+001;-466376067;-235249025;3267;2494;
CAI  0104;B_1176;1.38E+001;-466376042;-235248864;3267;2495;
CAI  0104;B_1175;1.38E+001;-466376100;-235257875;3267;2496;
CAI  0104;B_1174;1.38E+001;-466376393;-235256074;3267;2497;
CAI  0104;B_1173;1.38E+001;-466376334;-235256214;3267;2498;
CAI  0104;B_1172;1.38E+001;-466384305;-235259704;3267;2499;
CAI  0104;B_1171;1.38E+001;-466376209;-235257693;3267;2500;
CAI  0104;B_1170;1.38E+001;-466377263;-235256589;3267;2501;
CAI  0104;B_1169;1.38E+001;-466377188;-235246504;3267;2502;
CAI  0104;B_1168;1.38E+001;-466377193;-235246523;3267;2503;
CAI  0104;B_1167;1.38E+001;-466382288;-235247173;3267;2504;
CAI  0104;B_1166;1.38E+001;-466379362;-235248017;3267;2505;
CAI  0104;B_1165;1.38E+001;-466377701;-235248395;3267;2506;
CAI  0104;B_1164;1.38E+001;-466379823;-235268700;3267;2507;
CAI  0104;B_1163;1.38E+001;-466380541;-235247562;3267;2508;
CAI  0104;B_1162;1.38E+001;-466380630;-235247642;3267;2509;
CAI  0104;B_1161;1.38E+001;-466380680;-235258045;3267;2510;
CAI  0104;B_1160;1.38E+001;-466380770;-235258125;3267;2511;
CAI  0104;B_1159;1.38E+001;-466380859;-235258204;3267;2512;
CAI  0104;B_1158;1.38E+001;-466381836;-235265156;3267;2513;
CAI  0104;B_1157;1.38E+001;-466379147;-235270234;3267;2514;
CAI  0104;B_1156;1.38E+001;-466379912;-235268781;3267;2515;
CAI  0104;B_1155;1.38E+001;-466380583;-235267600;3267;2516;
CAI  0104;B_1154;1.38E+001;-466381925;-235265238;3267;2517;
CAI  0104;B_1110;1.38E+001;-466390534;-235264515;3267;2561;
CAI  0104;B_1109;1.38E+001;-466391200;-235262881;3267;2562;
CAI  0104;B_1108;1.38E+001;-466397395;-235265797;3267;2563;
CAI  0104;B_1107;1.38E+001;-466395534;-235264914;3267;2564;
CAI  0104;B_1106;1.38E+001;-466394253;-235264295;3267;2565;
CAI  0104;B_1105;1.38E+001;-466391890;-235263236;3267;2566;
CAI  0104;B_1104;1.38E+001;-466392257;-235261246;3267;2567;
CAI  0104;B_1103;1.38E+001;-466392267;-235261229;3267;2568;
CAI  0104;B_1102;1.38E+001;-466393522;-235251288;3267;2569;
CAI  0104;B_1101;1.38E+001;-466393559;-235251243;3267;2570;
CAI  0104;B_1100;1.38E+001;-466394713;-235256573;3267;2571;
CAI  0104;B_1099;1.38E+001;-466396005;-235254000;3267;2572;
CAI  0104;B_1098;1.38E+001;-466392582;-235260712;3267;2573;
CAI  0104;B_1097;1.38E+001;-466393129;-235259792;3267;2574;
CAI  0104;B_1096;1.38E+001;-466394957;-235256404;3267;2575;
CAI  0104;B_1095;1.38E+001;-466395838;-235254821;3267;2576;
CAI  0104;B_1094;1.38E+001;-466396193;-235254161;3267;2577;
CAI  0104;B_1093;1.38E+001;-466396804;-235253172;3267;2578;
CAI  0104;B_1092;1.38E+001;-466396941;-235252834;3267;2579;
CAI  0104;B_1091;1.38E+001;-466397288;-235272990;3267;2580;
CAI  0104;B_1090;1.38E+001;-466397312;-235273011;3267;2581;
CAI  0104;B_1089;1.38E+001;-466398547;-235270744;3267;2582;
CAI  0104;B_1088;1.38E+001;-466397376;-235273070;3267;2583;
CAI  0104;B_1087;1.38E+001;-466397504;-235253100;3267;2584;
CAI  0104;B_1086;1.38E+001;-466397484;-235253092;3267;2585;
CAI  0104;B_1085;1.38E+001;-466399901;-235268386;3267;2586;
CAI  0104;B_1084;1.38E+001;-466398476;-235267467;3267;2587;
CAI  0104;B_1083;1.38E+001;-466400126;-235254481;3267;2588;
CAI  0104;B_1082;1.38E+001;-466400251;-235254331;3267;2589;
CAI  0104;B_1081;1.38E+001;-466400153;-235267031;3267;2590;
CAI  0104;B_1080;1.38E+001;-466400159;-235267037;3267;2591;
CAI  0104;B_1079;1.38E+001;-466401709;-235267822;3267;2592;
CAI  0104;B_1078;1.38E+001;-466402184;-235255440;3267;2593;
CAI  0104;B_1077;1.38E+001;-466403813;-235255989;3267;2594;
CAI  0104;B_1076;1.38E+001;-466402319;-235255300;3267;2595;
CAI  0104;B_1075;1.38E+001;-466402765;-235262770;3267;2596;
CAI  0104;B_1074;1.38E+001;-466403022;-235268465;3267;2597;
CAI  0104;B_1073;1.38E+001;-466403003;-235268456;3267;2598;
CAI  0104;B_1072;1.38E+001;-466399599;-235267919;3267;2599;
CAI  0104;B_1071;1.38E+001;-466402346;-235269217;3267;2600;
CAI  0104;B_1070;1.38E+001;-466405382;-235269593;3267;2601;
CAI  0104;B_1069;1.38E+001;-466404049;-235268961;3267;2602;
CAI  0104;B_1068;1.38E+001;-466402854;-235262850;3267;2603;
CAI  0103;B_1452;1.38E+001;-466232379;-235253900;3270;2647;
CAI  0103;B_1451;1.38E+001;-466231900;-235246971;3270;2648;
CAI  0103;B_1450;1.38E+001;-466232868;-235257408;3270;2649;
CAI  0103;B_1449;1.38E+001;-466257857;-235302129;3270;2650;
CAI  0103;B_1448;1.38E+001;-466257861;-235301571;3270;2651;
CAI  0103;B_1447;1.38E+001;-466257872;-235300160;3270;2652;
CAI  0103;B_1446;1.38E+001;-466257871;-235300131;3270;2653;
CAI  0103;B_1445;1.38E+001;-466273374;-235296433;3270;2654;
CAI  0103;B_1444;1.38E+001;-466257178;-235268402;3270;2655;
CAI  0103;B_1443;1.38E+001;-466252711;-235274044;3270;2656;
CAI  0103;B_1442;1.38E+001;-466252607;-235269862;3270;2657;
CAI  0103;B_1441;1.38E+001;-466252659;-235271648;3270;2658;
CAI  0103;B_1440;1.38E+001;-466252347;-235264466;3270;2659;
CAI  0103;B_1439;1.38E+001;-466252269;-235263604;3270;2660;
CAI  0103;B_1438;1.38E+001;-466252255;-235263454;3270;2661;
CAI  0103;B_1437;1.38E+001;-466249797;-235262654;3270;2662;
CAI  0103;B_1436;1.38E+001;-466248779;-235262324;3270;2663;
CAI  0103;B_1435;1.38E+001;-466246563;-235261581;3270;2664;
CAI  0103;B_1434;1.38E+001;-466244723;-235260965;3270;2665;
CAI  0103;B_1433;1.38E+001;-466243401;-235260523;3270;2666;
CAI  0103;B_1432;1.38E+001;-466243353;-235260504;3270;2667;
CAI  0103;B_1431;1.38E+001;-466240975;-235257463;3270;2668;
CAI  0103;B_1430;1.38E+001;-466240903;-235255866;3270;2669;
CAI  0103;B_1429;1.38E+001;-466240655;-235255385;3270;2670;
CAI  0103;B_1428;1.38E+001;-466240663;-235255210;3270;2671;
CAI  0103;B_1426;1.38E+001;-466275963;-235280258;3270;2672;
CAI  0103;B_1425;1.38E+001;-466275472;-235281158;3270;2673;
CAI  0103;B_1424;1.38E+001;-466292334;-235295534;3270;2674;
CAI  0103;B_1423;1.38E+001;-466292330;-235295535;3270;2675;
CAI  0103;B_1422;1.38E+001;-466289526;-235295525;3270;2676;
CAI  0103;B_1421;1.38E+001;-466288834;-235295729;3270;2677;
CAI  0103;B_1420;1.38E+001;-466288768;-235295750;3270;2678;
CAI  0103;B_1419;1.38E+001;-466288617;-235295794;3270;2679;
CAI  0103;B_1418;1.38E+001;-466292261;-235295556;3270;2680;
CAI  0103;B_1417;1.38E+001;-466257153;-235273544;3270;2681;
CAI  0103;B_1416;1.38E+001;-466257141;-235275186;3270;2682;
CAI  0103;B_1415;1.38E+001;-466257118;-235278196;3270;2683;
CAI  0103;B_1414;1.38E+001;-466257147;-235280543;3270;2684;
CAI  0103;B_1413;1.38E+001;-466302891;-235292438;3270;2685;
CAI  0103;B_1412;1.38E+001;-466302865;-235292445;3270;2686;
CAI  0103;B_1411;1.38E+001;-466300358;-235293181;3270;2687;
CAI  0103;B_1410;1.38E+001;-466300345;-235293186;3270;2688;
CAI  0103;B_1409;1.38E+001;-466297296;-235294102;3270;2689;
CAI  0105;B_3311;1.38E+001;-466309558;-235234121;3271;2088;
CAI  0105;B_3310;1.38E+001;-466310075;-235236283;3271;2089;
CAI  0105;B_3309;1.38E+001;-466310684;-235238173;3271;2090;
CAI  0105;B_3308;1.38E+001;-466310724;-235238183;3271;2091;
CAI  0105;B_3307;1.38E+001;-466312247;-235239029;3271;2092;
