
SYMMETRICAL COMPONENT VOLTAGES BY BUS (for 3-phase buses)

Bus   Mag:   V1 (kV)    p.u.     V2 (kV)   %V2/V1    V0 (kV)    %V0/V1

3259     48,69          0    0,01196    0,02456 3,305E-009 6,788E-009
1251     7,449          0   0,006139    0,08241  0,006355   0,08531
1246     7,449          0   0,006139    0,08242  0,006355   0,08531
3120     7,515          0    0,00243    0,03234  0,002014    0,0268
3116     7,514          0   0,002442     0,0325  0,002001   0,02662
2709      7,55          0   0,002743    0,03633  0,003184   0,04217
2774     7,549          0   0,002772    0,03672  0,003224   0,04271
2414      7,57          0   0,001997    0,02638  0,002468    0,0326
2408      7,57          0   0,001997    0,02638  0,002468    0,0326
2118     7,523          0   0,004873    0,06477  0,002956   0,03929
211        7,5          0   0,004034    0,05379 0,0006529  0,008706
1332     7,443          0   0,006299    0,08463  0,006671   0,08963
1329     7,441          0   0,006332    0,08509  0,006738   0,09055
1250     7,449          0   0,006139    0,08241  0,006355   0,08531
1245     7,449          0    0,00614    0,08242  0,006355   0,08532
1244     7,449          0   0,006139    0,08242  0,006355   0,08531
3123     7,515          0   0,002431    0,03235  0,002027   0,02697
3115     7,514          0   0,002455    0,03267  0,002009   0,02674
2708      7,55          0   0,002743    0,03633  0,003184   0,04218
2773     7,549          0   0,002779    0,03681  0,003236   0,04287
2409      7,57          0   0,001997    0,02638  0,002468    0,0326
2117     7,523          0   0,004873    0,06478  0,002955   0,03927
599       7,45          0   0,003943    0,05293 0,0004302  0,005775
1320     7,444          0   0,006315    0,08484  0,006695   0,08995
1328      7,44          0    0,00636    0,08548  0,006796   0,09135
1249     7,449          0   0,006139    0,08241  0,006355   0,08531
1243     7,449          0    0,00614    0,08242  0,006355   0,08531
1242     7,449          0   0,006139    0,08242  0,006355   0,08531
3122     7,511          0          0          0         0         0
3125     7,515          0   0,002432    0,03236  0,002029     0,027
3114     7,513          0   0,002464     0,0328  0,002016   0,02683
2707      7,55          0   0,002747    0,03639  0,003191   0,04227
2772     7,548          0   0,002788    0,03693   0,00325   0,04306
2407      7,57          0   0,001997    0,02638  0,002468    0,0326
2404      7,57          0   0,001997    0,02638  0,002468    0,0326
2116     7,523          0   0,004873    0,06478  0,002953   0,03925
209      7,499          0   0,004032    0,05376 0,0006324  0,008433
686      7,449          0   0,003945    0,05296 0,0004381  0,005881
1319     7,444          0    0,00634    0,08518  0,006725   0,09034
1345     7,438          0   0,006384    0,08583  0,006847   0,09205
1248     7,449          0   0,006139    0,08241  0,006355   0,08531
3131     7,511          0          0          0         0         0
3124     7,511          0          0          0         0         0
2940     7,515          0   0,002432    0,03236  0,002029     0,027
3113     7,513          0   0,002472    0,03291  0,002021   0,02691
2706      7,55          0   0,002747    0,03639  0,003191   0,04227
2705      7,55          0   0,002756     0,0365  0,003202    0,0424
2771     7,548          0   0,002788    0,03693   0,00325   0,04306
2654     7,548          0    0,00282    0,03736  0,003289   0,04357
2452     7,567          0   0,002035    0,02689  0,002576   0,03404
2406      7,57          0   0,001997    0,02638  0,002468    0,0326
2126     7,523          0   0,004874    0,06479   0,00295   0,03922
208      7,499          0    0,00403    0,05375 0,0006184  0,008247
685      7,449          0   0,003945    0,05296 0,0004379  0,005878
681      7,449          0   0,003945    0,05296 0,0004381  0,005881
680      7,449          0   0,003945    0,05297 0,0004413  0,005924
1316     7,443          0   0,006471    0,08694  0,006875   0,09237
1315     7,447          0          0          0         0         0
1346     7,436          0   0,006415    0,08627   0,00691   0,09292
1247     7,449          0   0,006139    0,08241  0,006355   0,08531
3103     7,513          0   0,002475    0,03295  0,002022   0,02692
3102     7,512          0   0,002476    0,03297   0,00203   0,02703
2741      7,55          0   0,002766    0,03663  0,003214   0,04256
2770     7,548          0   0,002788    0,03693   0,00325   0,04306
2910     7,548          0   0,002821    0,03737   0,00329   0,04358
2451     7,567          0   0,002035    0,02689  0,002576   0,03404
2457     7,566          0   0,002043      0,027  0,002599   0,03435
2405     7,569          0   0,001997    0,02638  0,002468    0,0326
2125     7,522          0   0,004874    0,06479  0,002948   0,03918
207      7,499          0   0,004029    0,05373 0,0006035  0,008048
684      7,449          0   0,003946    0,05297 0,0004376  0,005874
603      7,448          0   0,003948      0,053 0,0004596  0,006171
1285     7,443          0   0,006471    0,08694  0,006875   0,09237
1278     7,443          0   0,006528     0,0877  0,006935   0,09318
1312     7,447          0          0          0         0         0
1348     7,435          0   0,006431    0,08649  0,006943   0,09337
3137     7,511          0          0          0         0         0
3119     7,513          0   0,002485    0,03307  0,002025   0,02696
3101     7,511          0    0,00248    0,03302  0,002038   0,02714
2740      7,55          0   0,002769    0,03667  0,003218   0,04263
2712      7,55          0   0,002766    0,03663  0,003214   0,04256
2769     7,548          0   0,002788    0,03693   0,00325   0,04306
2911     7,548          0   0,002821    0,03738   0,00329   0,04359
2909     7,548          0   0,002822    0,03738  0,003291   0,04361
2458     7,566          0   0,002043      0,027  0,002599   0,03435
2456     7,566          0   0,002043      0,027    0,0026   0,03436
2392     7,569          0   0,001997    0,02638  0,002468    0,0326
2391     7,569          0   0,001997    0,02638  0,002468    0,0326
2129     7,522          0   0,004874     0,0648  0,002945   0,03915
217      7,498          0   0,004028    0,05372 0,0005934  0,007914
683      7,449          0   0,003946    0,05297 0,0004375  0,005873
678      7,449          0   0,003945    0,05296 0,0004381  0,005881
602      7,448          0   0,003948    0,05301 0,0004607  0,006186
1287     7,443          0   0,006471    0,08694  0,006875   0,09237
1284     7,443          0   0,006471    0,08694  0,006875   0,09237
1275     7,437          0          0          0         0         0
1266     7,443          0   0,006528    0,08771  0,006935   0,09317
1347     7,434          0   0,006457    0,08687  0,006978   0,09387
3136     7,511          0          0          0         0         0
3129     7,511          0          0          0         0         0
3100      7,51          0   0,002483    0,03306  0,002043   0,02721
2739      7,55          0   0,002779     0,0368  0,003234   0,04284
2765     7,548          0   0,002788    0,03693   0,00325   0,04306
2768     7,548          0   0,002821    0,03738   0,00329   0,04359
2908     7,548          0   0,002825    0,03743  0,003297   0,04368
2460     7,566          0   0,002043      0,027  0,002599   0,03435
2455     7,566          0    0,00205    0,02709  0,002619   0,03461
2390     7,569          0   0,001997    0,02638  0,002468    0,0326
2128     7,522          0   0,004874     0,0648  0,002945   0,03915
2124     7,522          0   0,004875    0,06481  0,002942   0,03912
216      7,498          0   0,004027     0,0537  0,000583  0,007775
688      7,449          0   0,003947    0,05298 0,0004369  0,005866
677      7,449          0   0,003945    0,05296 0,0004381  0,005881
696      7,446          0    0,00395    0,05304 0,0004794  0,006439
1286     7,443          0   0,006471    0,08694  0,006875   0,09237
1318     7,443          0   0,006471    0,08694  0,006875   0,09237
1267     7,443          0   0,006529    0,08772  0,006934   0,09316
1350     7,433          0   0,006474    0,08709  0,006996   0,09412
1135     7,434          0   0,006456    0,08684  0,006978   0,09387
3117     7,513          0   0,002495    0,03321  0,002029     0,027
3099      7,51          0   0,002485    0,03309  0,002048   0,02727
2738      7,55          0   0,002787    0,03691  0,003247   0,04301
2764     7,548          0   0,002788    0,03693   0,00325   0,04306
2789     7,547          0   0,002832    0,03752  0,003307   0,04382
2459     7,566          0   0,002043      0,027  0,002599   0,03435
2454     7,566          0    0,00205     0,0271  0,002619   0,03462
2123     7,522          0   0,004875    0,06481   0,00294   0,03909
215      7,498          0   0,004027     0,0537 0,0005808  0,007745
687      7,449          0   0,003947    0,05298 0,0004369  0,005866
690      7,449          0   0,003947    0,05299 0,0004368  0,005863
676      7,449          0   0,003945    0,05296 0,0004381  0,005881
675      7,449          0   0,003945    0,05296 0,0004381  0,005881
695      7,446          0   0,003951    0,05306 0,0004854  0,006519
1317     7,443          0   0,006471    0,08694  0,006875   0,09237
1258     7,443          0   0,006529    0,08772  0,006934   0,09315
1349     7,433          0   0,006474    0,08709  0,006996   0,09412
1351     7,431          0   0,006505    0,08754   0,00705   0,09486
1134     7,434          0   0,006455    0,08683  0,006978   0,09387
3135     7,513          0   0,002519    0,03354  0,002037   0,02712
3098     7,509          0   0,002488    0,03313  0,002054   0,02735
3095      7,51          0   0,002485    0,03309  0,002048   0,02727
2853      7,55          0   0,002789    0,03694  0,003251   0,04306
2763     7,548          0   0,002788    0,03693   0,00325   0,04306
2790     7,547          0   0,002838     0,0376  0,003318   0,04396
2463     7,566          0   0,002043      0,027  0,002599   0,03435
2453     7,566          0   0,002055    0,02716  0,002632   0,03478
2122     7,521          0   0,004875    0,06482  0,002938   0,03906
214      7,497          0   0,004023    0,05366 0,0005473    0,0073
213      7,498          0   0,004027     0,0537 0,0005808  0,007746
689      7,449          0   0,003948    0,05299 0,0004367  0,005863
682      7,449          0   0,003947    0,05299 0,0004368  0,005863
698      7,445          0   0,003952    0,05309 0,0005023  0,006747
1259     7,443          0    0,00653    0,08773  0,006933   0,09315
1359      7,43          0    0,00654    0,08802  0,007108   0,09567
3134     7,513          0    0,00252    0,03355  0,002037   0,02712
3133     7,513          0   0,002519    0,03354  0,002037   0,02712
2854      7,55          0   0,002795    0,03703  0,003261    0,0432
2762     7,548          0   0,002788    0,03693   0,00325   0,04306
2791     7,547          0   0,002838    0,03761  0,003318   0,04397
2462     7,566          0   0,002043      0,027  0,002599   0,03435
2473     7,565          0   0,002064    0,02728  0,002656   0,03511
2135     7,521          0   0,004875    0,06482  0,002938   0,03906
222      7,497          0   0,004021    0,05364 0,0005213  0,006954
212      7,498          0   0,004027     0,0537 0,0005808  0,007746
109      7,498          0   0,004027     0,0537 0,0005808  0,007746
697      7,445          0   0,003952    0,05309 0,0005023  0,006747
694      7,445          0   0,003953     0,0531 0,0005105  0,006857
1239     7,443          0   0,006531    0,08774  0,006932   0,09313
3132     7,513          0   0,002519    0,03354  0,002037   0,02712
3096     7,508          0   0,002492    0,03318   0,00206   0,02744
2855      7,55          0   0,002802    0,03711  0,003272   0,04334
2761     7,548          0   0,002788    0,03693   0,00325   0,04306
2788     7,547          0   0,002841    0,03764  0,003322   0,04402
2766     7,547          0   0,002838    0,03761  0,003318   0,04397
2461     7,566          0   0,002043      0,027  0,002599   0,03435
2472     7,565          0   0,002064    0,02728  0,002656   0,03511
2471     7,564          0   0,002073    0,02741  0,002682   0,03545
